route_id,origin_iata,destination_iata,month,route_active,weekly_frequency_proxy,route_supply_confidence,route_supply_event_count,route_supply_event_ids,route_supply_carriers,route_supply_evidence_types,route_supply_source_titles,route_supply_source_urls
YKF_YHZ,YKF,YHZ,2024-10-01,1,8.0,high,2,YKF_YHZ_2021_START|YKF_YHZ_2024_SUMMER,Flair,official_airport_release|schedule_archive,Waterloo Airport and Flair Airlines Announce Additional Destinations|Flair Airlines NS24 Network Changes,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d|https://www.aeroroutes.com/eng/240326-f8ns24
YKF_YHZ,YKF,YHZ,2024-11-01,1,4.0,high,1,YKF_YHZ_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YHZ,YKF,YHZ,2024-12-01,1,4.0,high,1,YKF_YHZ_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YHZ,YKF,YHZ,2025-01-01,1,4.0,high,1,YKF_YHZ_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YHZ,YKF,YHZ,2025-02-01,1,4.0,high,1,YKF_YHZ_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YHZ,YKF,YHZ,2025-03-01,1,4.0,high,1,YKF_YHZ_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YHZ,YKF,YHZ,2025-04-01,1,4.0,high,1,YKF_YHZ_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YHZ,YKF,YHZ,2025-05-01,1,4.0,high,1,YKF_YHZ_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YHZ,YKF,YHZ,2025-06-01,1,4.0,high,1,YKF_YHZ_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YHZ,YKF,YHZ,2025-07-01,1,4.0,high,1,YKF_YHZ_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YHZ,YKF,YHZ,2025-08-01,1,4.0,high,1,YKF_YHZ_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YHZ,YKF,YHZ,2025-09-01,1,4.0,high,1,YKF_YHZ_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YHZ,YKF,YHZ,2025-10-01,1,4.0,high,1,YKF_YHZ_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YHZ,YKF,YHZ,2025-11-01,1,4.0,high,1,YKF_YHZ_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YKF_YHZ,YKF,YHZ,2025-12-01,1,4.0,high,1,YKF_YHZ_2021_START,Flair,official_airport_release,Waterloo Airport and Flair Airlines Announce Additional Destinations,https://www.regionofwaterloo.ca/Modules/News/index.aspx?newsId=8caed158-c3ef-449b-8b24-4c4dbe5ea81d
YHM_YVR,YHM,YVR,2020-01-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2020-02-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2020-03-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2020-04-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2020-05-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2020-06-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2020-07-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2020-08-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2020-09-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2020-10-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2020-11-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2020-12-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2021-01-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2021-02-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2021-03-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2021-04-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2021-05-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2021-06-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2021-07-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2021-08-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2021-09-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2021-10-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2021-11-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2021-12-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2022-01-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2022-02-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2022-03-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2022-04-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2022-05-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2022-06-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2022-07-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2022-08-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2022-09-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2022-10-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2022-11-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2022-12-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2023-01-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2023-02-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2023-03-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2023-04-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2023-05-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2023-06-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2023-07-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2023-08-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2023-09-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2023-10-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2023-11-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2023-12-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2024-01-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2024-02-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2024-03-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2024-04-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2024-05-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2024-06-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2024-07-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2024-08-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2024-09-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2024-10-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2024-11-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2024-12-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2025-01-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2025-02-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2025-03-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2025-04-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2025-05-01,,,uncovered,0,,,,,
YHM_YVR,YHM,YVR,2025-06-01,1,7.0,high,1,YHM_YVR_2025_PORTER,Porter,official_airport_release,Porter Airlines first-ever Hamilton flights taking off to Halifax and Vancouver,https://flyhamilton.ca/porter-airlines-first-ever-hamilton-flights-taking-off-to-halifax-and-vancouver/
YHM_YVR,YHM,YVR,2025-07-01,1,7.0,high,1,YHM_YVR_2025_PORTER,Porter,official_airport_release,Porter Airlines first-ever Hamilton flights taking off to Halifax and Vancouver,https://flyhamilton.ca/porter-airlines-first-ever-hamilton-flights-taking-off-to-halifax-and-vancouver/
YHM_YVR,YHM,YVR,2025-08-01,1,7.0,high,1,YHM_YVR_2025_PORTER,Porter,official_airport_release,Porter Airlines first-ever Hamilton flights taking off to Halifax and Vancouver,https://flyhamilton.ca/porter-airlines-first-ever-hamilton-flights-taking-off-to-halifax-and-vancouver/
YHM_YVR,YHM,YVR,2025-09-01,1,7.0,high,1,YHM_YVR_2025_PORTER,Porter,official_airport_release,Porter Airlines first-ever Hamilton flights taking off to Halifax and Vancouver,https://flyhamilton.ca/porter-airlines-first-ever-hamilton-flights-taking-off-to-halifax-and-vancouver/
YHM_YVR,YHM,YVR,2025-10-01,1,7.0,high,1,YHM_YVR_2025_PORTER,Porter,official_airport_release,Porter Airlines first-ever Hamilton flights taking off to Halifax and Vancouver,https://flyhamilton.ca/porter-airlines-first-ever-hamilton-flights-taking-off-to-halifax-and-vancouver/
YHM_YVR,YHM,YVR,2025-11-01,1,7.0,high,1,YHM_YVR_2025_PORTER,Porter,official_airport_release,Porter Airlines first-ever Hamilton flights taking off to Halifax and Vancouver,https://flyhamilton.ca/porter-airlines-first-ever-hamilton-flights-taking-off-to-halifax-and-vancouver/
YHM_YVR,YHM,YVR,2025-12-01,1,7.0,high,1,YHM_YVR_2025_PORTER,Porter,official_airport_release,Porter Airlines first-ever Hamilton flights taking off to Halifax and Vancouver,https://flyhamilton.ca/porter-airlines-first-ever-hamilton-flights-taking-off-to-halifax-and-vancouver/
YHM_YYC,YHM,YYC,2020-01-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2020-02-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2020-03-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2020-04-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2020-05-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2020-06-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2020-07-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2020-08-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2020-09-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2020-10-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2020-11-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2020-12-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2021-01-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2021-02-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2021-03-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2021-04-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2021-05-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2021-06-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2021-07-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2021-08-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2021-09-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2021-10-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2021-11-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2021-12-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2022-01-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2022-02-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2022-03-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2022-04-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2022-05-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2022-06-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2022-07-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2022-08-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2022-09-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2022-10-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2022-11-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2022-12-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2023-01-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2023-02-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2023-03-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2023-04-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2023-05-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2023-06-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2023-07-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2023-08-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2023-09-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2023-10-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2023-11-01,1,7.0,medium,1,YHM_YYC_2023_WINTER,WestJet,official_airport_release,Your Winter Getaway Starts Here at Hamilton International,https://flyhamilton.ca/your-winter-getaway-starts-here-at-hamilton-international/
YHM_YYC,YHM,YYC,2023-12-01,1,7.0,medium,1,YHM_YYC_2023_WINTER,WestJet,official_airport_release,Your Winter Getaway Starts Here at Hamilton International,https://flyhamilton.ca/your-winter-getaway-starts-here-at-hamilton-international/
YHM_YYC,YHM,YYC,2024-01-01,1,7.0,medium,1,YHM_YYC_2023_WINTER,WestJet,official_airport_release,Your Winter Getaway Starts Here at Hamilton International,https://flyhamilton.ca/your-winter-getaway-starts-here-at-hamilton-international/
YHM_YYC,YHM,YYC,2024-02-01,1,7.0,medium,1,YHM_YYC_2023_WINTER,WestJet,official_airport_release,Your Winter Getaway Starts Here at Hamilton International,https://flyhamilton.ca/your-winter-getaway-starts-here-at-hamilton-international/
YHM_YYC,YHM,YYC,2024-03-01,1,7.0,medium,1,YHM_YYC_2023_WINTER,WestJet,official_airport_release,Your Winter Getaway Starts Here at Hamilton International,https://flyhamilton.ca/your-winter-getaway-starts-here-at-hamilton-international/
YHM_YYC,YHM,YYC,2024-04-01,1,7.0,medium,1,YHM_YYC_2023_WINTER,WestJet,official_airport_release,Your Winter Getaway Starts Here at Hamilton International,https://flyhamilton.ca/your-winter-getaway-starts-here-at-hamilton-international/
YHM_YYC,YHM,YYC,2024-05-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2024-06-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2024-07-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2024-08-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2024-09-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2024-10-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2024-11-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2024-12-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2025-01-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2025-02-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2025-03-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2025-04-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2025-05-01,,,uncovered,0,,,,,
YHM_YYC,YHM,YYC,2025-06-01,1,7.0,high,1,YHM_YYC_2025_PORTER,Porter|WestJet,official_airport_release,Hamilton International Starts Construction and Unveils Summer Schedule with New Daily Service from Porter,https://flyhamilton.ca/hamilton-international-starts-construction-and-unveils-summer-schedule-with-new-daily-service-from-porter/
YHM_YYC,YHM,YYC,2025-07-01,1,7.0,high,1,YHM_YYC_2025_PORTER,Porter|WestJet,official_airport_release,Hamilton International Starts Construction and Unveils Summer Schedule with New Daily Service from Porter,https://flyhamilton.ca/hamilton-international-starts-construction-and-unveils-summer-schedule-with-new-daily-service-from-porter/
YHM_YYC,YHM,YYC,2025-08-01,1,7.0,high,1,YHM_YYC_2025_PORTER,Porter|WestJet,official_airport_release,Hamilton International Starts Construction and Unveils Summer Schedule with New Daily Service from Porter,https://flyhamilton.ca/hamilton-international-starts-construction-and-unveils-summer-schedule-with-new-daily-service-from-porter/
YHM_YYC,YHM,YYC,2025-09-01,1,7.0,high,1,YHM_YYC_2025_PORTER,Porter|WestJet,official_airport_release,Hamilton International Starts Construction and Unveils Summer Schedule with New Daily Service from Porter,https://flyhamilton.ca/hamilton-international-starts-construction-and-unveils-summer-schedule-with-new-daily-service-from-porter/
YHM_YYC,YHM,YYC,2025-10-01,1,7.0,high,1,YHM_YYC_2025_PORTER,Porter|WestJet,official_airport_release,Hamilton International Starts Construction and Unveils Summer Schedule with New Daily Service from Porter,https://flyhamilton.ca/hamilton-international-starts-construction-and-unveils-summer-schedule-with-new-daily-service-from-porter/
YHM_YYC,YHM,YYC,2025-11-01,1,7.0,high,1,YHM_YYC_2025_PORTER,Porter|WestJet,official_airport_release,Hamilton International Starts Construction and Unveils Summer Schedule with New Daily Service from Porter,https://flyhamilton.ca/hamilton-international-starts-construction-and-unveils-summer-schedule-with-new-daily-service-from-porter/
YHM_YYC,YHM,YYC,2025-12-01,1,7.0,high,1,YHM_YYC_2025_PORTER,Porter|WestJet,official_airport_release,Hamilton International Starts Construction and Unveils Summer Schedule with New Daily Service from Porter,https://flyhamilton.ca/hamilton-international-starts-construction-and-unveils-summer-schedule-with-new-daily-service-from-porter/
YHM_YEG,YHM,YEG,2020-01-01,,,uncovered,0,,,,,
YHM_YEG,YHM,YEG,2020-02-01,,,uncovered,0,,,,,
YHM_YEG,YHM,YEG,2020-03-01,,,uncovered,0,,,,,
YHM_YEG,YHM,YEG,2020-04-01,,,uncovered,0,,,,,
YHM_YEG,YHM,YEG,2020-05-01,,,uncovered,0,,,,,
YHM_YEG,YHM,YEG,2020-06-01,,,uncovered,0,,,,,
YHM_YEG,YHM,YEG,2020-07-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2020-08-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2020-09-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2020-10-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2020-11-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2020-12-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2021-01-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2021-02-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2021-03-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2021-04-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2021-05-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2021-06-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2021-07-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2021-08-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2021-09-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2021-10-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2021-11-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2021-12-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2022-01-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2022-02-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2022-03-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2022-04-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2022-05-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2022-06-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2022-07-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2022-08-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2022-09-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2022-10-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2022-11-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2022-12-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2023-01-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2023-02-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2023-03-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2023-04-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2023-05-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2023-06-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2023-07-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
YHM_YEG,YHM,YEG,2023-08-01,1,6.0,high,1,YHM_YEG_2020_SWOOP,Swoop,official_airport_release,Swoop Announces Summer Schedule,https://flyhamilton.ca/swoop-announces-summer-schedule/
