scenario_id,spend_mechanism,effect_strength,effect_multiplier,noise_pct,replicate,model_spec,true_channel_rank,estimated_channel_rank,true_top_channel,estimated_top_channel,top_channel_recovered,top2_budget_direction_overlap,spearman_rank_corr,budget_efficiency_ratio,positive_sign_accuracy,coef_paid_search,coef_paid_social,coef_local_ooh,coef_display_video,true_roi_paid_search,true_roi_paid_social,true_roi_local_ooh,true_roi_display_video
randomized_weak,randomized,weak,0.500000,0.180000,1,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,display_video>paid_social>paid_search>local_ooh,paid_search,display_video,0,0.500000,-0.400000,0.733274,0.500000,-1827.154850,1004.727798,-6633.898700,4519.686799,0.024602,0.015718,0.012810,0.008756
randomized_weak,randomized,weak,0.500000,0.180000,1,controlled_adstock,paid_search>paid_social>local_ooh>display_video,display_video>paid_social>paid_search>local_ooh,paid_search,display_video,0,0.500000,-0.400000,0.733274,0.500000,-475.665018,463.190372,-558.083301,1916.023974,0.024602,0.015718,0.012810,0.008756
randomized_weak,randomized,weak,0.500000,0.180000,1,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_social>display_video>paid_search,paid_search,local_ooh,0,0.500000,-0.400000,0.766997,0.500000,-0.344818,0.838609,0.846697,-0.145894,0.024602,0.015718,0.012810,0.008756
randomized_weak,randomized,weak,0.500000,0.180000,2,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,paid_social>paid_search>display_video>local_ooh,paid_search,paid_social,0,1.000000,0.600000,0.919355,0.500000,1712.428853,4099.641237,-2348.030951,-115.063945,0.025761,0.016707,0.013712,0.009278
randomized_weak,randomized,weak,0.500000,0.180000,2,controlled_adstock,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_social>paid_search>display_video,paid_search,local_ooh,0,0.500000,0.200000,0.815484,0.500000,-100.815095,434.554610,497.033224,-2015.351182,0.025761,0.016707,0.013712,0.009278
randomized_weak,randomized,weak,0.500000,0.180000,2,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_social>paid_search>display_video,paid_search,local_ooh,0,0.500000,0.200000,0.815484,0.500000,-0.024876,0.465779,0.934252,-0.810108,0.025761,0.016707,0.013712,0.009278
randomized_weak,randomized,weak,0.500000,0.180000,3,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,paid_social>display_video>local_ooh>paid_search,paid_search,paid_social,0,0.500000,-0.400000,0.763315,0.250000,-2207.140722,4667.096290,-406.518211,-394.817306,0.025326,0.016566,0.013723,0.009023
randomized_weak,randomized,weak,0.500000,0.180000,3,controlled_adstock,paid_search>paid_social>local_ooh>display_video,local_ooh>display_video>paid_social>paid_search,paid_search,local_ooh,0,0.000000,-0.800000,0.719186,0.750000,-718.433485,11.696616,1336.877319,149.069317,0.025326,0.016566,0.013723,0.009023
randomized_weak,randomized,weak,0.500000,0.180000,3,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>display_video>paid_social,paid_search,local_ooh,0,0.500000,0.000000,0.868374,0.750000,0.123716,-0.134092,1.542438,0.079696,0.025326,0.016566,0.013723,0.009023
randomized_weak,randomized,weak,0.500000,0.180000,4,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>paid_social>display_video,paid_search,local_ooh,0,0.500000,0.400000,0.894281,0.250000,-332.761667,-2978.074180,8446.167830,-5137.102570,0.025085,0.015673,0.013710,0.008781
randomized_weak,randomized,weak,0.500000,0.180000,4,controlled_adstock,paid_search>paid_social>local_ooh>display_video,paid_social>display_video>paid_search>local_ooh,paid_search,paid_social,0,0.500000,0.000000,0.783152,0.500000,-1074.237278,1208.848175,-1478.550096,1131.626084,0.025085,0.015673,0.013710,0.008781
randomized_weak,randomized,weak,0.500000,0.180000,4,controlled_saturation,paid_search>paid_social>local_ooh>display_video,paid_social>display_video>local_ooh>paid_search,paid_search,paid_social,0,0.500000,-0.400000,0.753099,0.250000,-0.816310,1.619091,-0.311936,-0.015127,0.025085,0.015673,0.013710,0.008781
randomized_weak,randomized,weak,0.500000,0.180000,5,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,paid_social>paid_search>display_video>local_ooh,paid_search,paid_social,0,1.000000,0.600000,0.919015,0.500000,2131.398455,7607.948742,-10233.525924,-4821.479791,0.025783,0.016724,0.013351,0.008920
randomized_weak,randomized,weak,0.500000,0.180000,5,controlled_adstock,paid_search>paid_social>local_ooh>display_video,local_ooh>display_video>paid_social>paid_search,paid_search,local_ooh,0,0.000000,-0.800000,0.705675,0.500000,-378.055613,-299.577130,160.177494,113.786643,0.025783,0.016724,0.013351,0.008920
randomized_weak,randomized,weak,0.500000,0.180000,5,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_social>display_video>paid_search,paid_search,local_ooh,0,0.500000,-0.400000,0.765667,0.500000,-0.290017,0.417297,0.429321,-0.278231,0.025783,0.016724,0.013351,0.008920
randomized_weak,randomized,weak,0.500000,0.180000,6,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,paid_search>local_ooh>paid_social>display_video,paid_search,paid_search,1,0.500000,0.800000,0.984580,0.500000,4140.886912,-5266.892845,2322.288452,-5806.593198,0.025393,0.015234,0.013296,0.008691
randomized_weak,randomized,weak,0.500000,0.180000,6,controlled_adstock,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_social>paid_search>display_video,paid_search,local_ooh,0,0.500000,0.200000,0.807576,0.250000,-104.117700,-57.838452,962.686319,-785.386353,0.025393,0.015234,0.013296,0.008691
randomized_weak,randomized,weak,0.500000,0.180000,6,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>display_video>paid_social,paid_search,local_ooh,0,0.500000,0.000000,0.871022,0.500000,0.095102,-0.412681,2.084369,-0.239528,0.025393,0.015234,0.013296,0.008691
randomized_weak,randomized,weak,0.500000,0.180000,7,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_social>display_video>paid_search,paid_search,local_ooh,0,0.500000,-0.400000,0.791853,0.500000,-6653.346315,5727.887396,7200.902559,-115.119768,0.024160,0.016485,0.013660,0.009025
randomized_weak,randomized,weak,0.500000,0.180000,7,controlled_adstock,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>paid_social>display_video,paid_search,local_ooh,0,0.500000,0.400000,0.893512,0.500000,904.626988,-166.711420,1415.906028,-2459.415615,0.024160,0.016485,0.013660,0.009025
randomized_weak,randomized,weak,0.500000,0.180000,7,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>paid_social>display_video,paid_search,local_ooh,0,0.500000,0.400000,0.893512,0.500000,0.553670,-0.298657,1.624675,-0.700795,0.024160,0.016485,0.013660,0.009025
randomized_weak,randomized,weak,0.500000,0.180000,8,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,local_ooh>display_video>paid_social>paid_search,paid_search,local_ooh,0,0.000000,-0.800000,0.735868,0.500000,-7556.698241,-1849.398818,12380.440702,4054.555022,0.024730,0.016079,0.014059,0.009182
randomized_weak,randomized,weak,0.500000,0.180000,8,controlled_adstock,paid_search>paid_social>local_ooh>display_video,display_video>local_ooh>paid_social>paid_search,paid_search,display_video,0,0.000000,-1.000000,0.697322,0.500000,-475.212248,-220.894545,911.812548,1339.758566,0.024730,0.016079,0.014059,0.009182
randomized_weak,randomized,weak,0.500000,0.180000,8,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_social>paid_search>display_video,paid_search,local_ooh,0,0.500000,0.200000,0.831337,0.750000,0.068048,0.383934,0.974948,-0.219020,0.024730,0.016079,0.014059,0.009182
randomized_weak,randomized,weak,0.500000,0.180000,9,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>paid_social>display_video,paid_search,local_ooh,0,0.500000,0.400000,0.894431,0.750000,1331.994689,1037.737258,1741.756971,-3357.847097,0.025174,0.016297,0.013969,0.009147
randomized_weak,randomized,weak,0.500000,0.180000,9,controlled_adstock,paid_search>paid_social>local_ooh>display_video,paid_social>local_ooh>paid_search>display_video,paid_search,paid_social,0,0.500000,0.400000,0.843334,0.250000,-1081.616031,833.924349,-93.553279,-1197.307320,0.025174,0.016297,0.013969,0.009147
randomized_weak,randomized,weak,0.500000,0.180000,9,controlled_saturation,paid_search>paid_social>local_ooh>display_video,paid_social>local_ooh>paid_search>display_video,paid_search,paid_social,0,0.500000,0.400000,0.843334,0.500000,-0.673308,1.132613,0.062335,-0.683789,0.025174,0.016297,0.013969,0.009147
randomized_weak,randomized,weak,0.500000,0.180000,10,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>paid_social>display_video,paid_search,local_ooh,0,0.500000,0.400000,0.895467,0.250000,-86.063696,-1660.519274,8986.620702,-4957.257054,0.025478,0.016439,0.014190,0.009014
randomized_weak,randomized,weak,0.500000,0.180000,10,controlled_adstock,paid_search>paid_social>local_ooh>display_video,display_video>paid_search>local_ooh>paid_social,paid_search,display_video,0,0.500000,-0.400000,0.796431,0.500000,64.080001,-1003.863712,-565.565585,984.153185,0.025478,0.016439,0.014190,0.009014
randomized_weak,randomized,weak,0.500000,0.180000,10,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>display_video>paid_social,paid_search,local_ooh,0,0.500000,0.000000,0.876356,0.750000,0.301245,-0.742971,0.862488,0.143438,0.025478,0.016439,0.014190,0.009014
randomized_weak,randomized,weak,0.500000,0.180000,11,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,display_video>paid_social>paid_search>local_ooh,paid_search,display_video,0,0.500000,-0.400000,0.739879,0.500000,-2615.865737,3386.781746,-5012.734967,6454.498818,0.024982,0.016450,0.013540,0.009136
randomized_weak,randomized,weak,0.500000,0.180000,11,controlled_adstock,paid_search>paid_social>local_ooh>display_video,display_video>paid_search>local_ooh>paid_social,paid_search,display_video,0,0.500000,-0.400000,0.799197,0.250000,-9.585558,-1619.505684,-46.524953,935.322047,0.024982,0.016450,0.013540,0.009136
randomized_weak,randomized,weak,0.500000,0.180000,11,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>display_video>paid_search>paid_social,paid_search,local_ooh,0,0.000000,-0.600000,0.743995,0.500000,-0.279005,-0.479857,0.890419,0.136335,0.024982,0.016450,0.013540,0.009136
randomized_weak,randomized,weak,0.500000,0.180000,12,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>paid_social>display_video,paid_search,local_ooh,0,0.500000,0.400000,0.888334,0.250000,-1998.447041,-2054.624672,162.986706,-2159.056619,0.023865,0.015217,0.012813,0.008482
randomized_weak,randomized,weak,0.500000,0.180000,12,controlled_adstock,paid_search>paid_social>local_ooh>display_video,paid_search>paid_social>display_video>local_ooh,paid_search,paid_search,1,1.000000,0.800000,0.988018,0.250000,1213.249228,-3.534248,-1053.159738,-72.282332,0.023865,0.015217,0.012813,0.008482
randomized_weak,randomized,weak,0.500000,0.180000,12,controlled_saturation,paid_search>paid_social>local_ooh>display_video,paid_search>display_video>local_ooh>paid_social,paid_search,paid_search,1,0.500000,0.200000,0.925478,0.750000,0.840836,-0.626529,0.061870,0.375894,0.023865,0.015217,0.012813,0.008482
randomized_weak,randomized,weak,0.500000,0.180000,13,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_social>paid_search>display_video,paid_search,local_ooh,0,0.500000,0.200000,0.829640,0.500000,-1675.256095,556.591509,12547.305925,-10634.555988,0.024959,0.016259,0.014110,0.008797
randomized_weak,randomized,weak,0.500000,0.180000,13,controlled_adstock,paid_search>paid_social>local_ooh>display_video,paid_search>local_ooh>paid_social>display_video,paid_search,paid_search,1,0.500000,0.800000,0.983129,0.250000,900.744562,-199.840688,-66.091364,-527.619425,0.024959,0.016259,0.014110,0.008797
randomized_weak,randomized,weak,0.500000,0.180000,13,controlled_saturation,paid_search>paid_social>local_ooh>display_video,paid_search>local_ooh>paid_social>display_video,paid_search,paid_search,1,0.500000,0.800000,0.983129,0.750000,1.006578,0.271964,0.368753,-0.353898,0.024959,0.016259,0.014110,0.008797
randomized_weak,randomized,weak,0.500000,0.180000,14,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,display_video>local_ooh>paid_search>paid_social,paid_search,display_video,0,0.000000,-0.800000,0.709496,0.750000,1166.863635,-4175.112695,2664.630429,4585.695141,0.025035,0.015861,0.013337,0.009091
randomized_weak,randomized,weak,0.500000,0.180000,14,controlled_adstock,paid_search>paid_social>local_ooh>display_video,paid_search>local_ooh>paid_social>display_video,paid_search,paid_search,1,0.500000,0.800000,0.980005,0.500000,659.502560,-384.798788,119.499666,-515.954354,0.025035,0.015861,0.013337,0.009091
randomized_weak,randomized,weak,0.500000,0.180000,14,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>display_video>paid_social,paid_search,local_ooh,0,0.500000,0.000000,0.869453,0.500000,0.505244,-0.667451,0.639071,-0.023783,0.025035,0.015861,0.013337,0.009091
randomized_weak,randomized,weak,0.500000,0.180000,15,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_social>paid_search>display_video,paid_search,local_ooh,0,0.500000,0.200000,0.825731,0.250000,-2002.499208,-259.409658,8382.404342,-9788.511111,0.024601,0.015823,0.013719,0.008567
randomized_weak,randomized,weak,0.500000,0.180000,15,controlled_adstock,paid_search>paid_social>local_ooh>display_video,paid_search>paid_social>display_video>local_ooh,paid_search,paid_search,1,1.000000,0.800000,0.986246,0.500000,1242.305496,485.243056,-1238.389395,-850.214425,0.024601,0.015823,0.013719,0.008567
randomized_weak,randomized,weak,0.500000,0.180000,15,controlled_saturation,paid_search>paid_social>local_ooh>display_video,paid_search>paid_social>local_ooh>display_video,paid_search,paid_search,1,1.000000,1.000000,1.000000,0.500000,1.016991,0.670511,-0.744677,-0.753839,0.024601,0.015823,0.013719,0.008567
randomized_weak,randomized,weak,0.500000,0.180000,16,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,paid_social>local_ooh>paid_search>display_video,paid_search,paid_social,0,0.500000,0.400000,0.842117,0.500000,-3586.307059,8518.010441,1763.446195,-13181.666479,0.025117,0.016585,0.013480,0.008629
randomized_weak,randomized,weak,0.500000,0.180000,16,controlled_adstock,paid_search>paid_social>local_ooh>display_video,paid_social>paid_search>local_ooh>display_video,paid_search,paid_social,0,1.000000,0.800000,0.933211,0.250000,-31.352130,53.635238,-91.667736,-295.202279,0.025117,0.016585,0.013480,0.008629
randomized_weak,randomized,weak,0.500000,0.180000,16,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_social>paid_search>display_video,paid_search,local_ooh,0,0.500000,0.200000,0.817811,0.750000,0.005488,0.138426,0.419264,-0.510572,0.025117,0.016585,0.013480,0.008629
randomized_weak,randomized,weak,0.500000,0.180000,17,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_social>paid_search>display_video,paid_search,local_ooh,0,0.500000,0.200000,0.819470,0.750000,938.370730,1826.657071,2427.833992,-7055.227135,0.025046,0.016340,0.013566,0.008695
randomized_weak,randomized,weak,0.500000,0.180000,17,controlled_adstock,paid_search>paid_social>local_ooh>display_video,paid_social>paid_search>display_video>local_ooh,paid_search,paid_social,0,1.000000,0.600000,0.918775,0.500000,140.592828,1284.514104,-1046.802079,-7.321115,0.025046,0.016340,0.013566,0.008695
randomized_weak,randomized,weak,0.500000,0.180000,17,controlled_saturation,paid_search>paid_social>local_ooh>display_video,paid_social>paid_search>local_ooh>display_video,paid_search,paid_social,0,1.000000,0.800000,0.931541,0.500000,0.165340,0.693985,-0.066831,-0.261500,0.025046,0.016340,0.013566,0.008695
randomized_weak,randomized,weak,0.500000,0.180000,18,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,display_video>local_ooh>paid_social>paid_search,paid_search,display_video,0,0.000000,-1.000000,0.684303,0.250000,-794.691944,-316.624856,-213.532267,5140.248921,0.025277,0.016438,0.013428,0.009211
randomized_weak,randomized,weak,0.500000,0.180000,18,controlled_adstock,paid_search>paid_social>local_ooh>display_video,local_ooh>display_video>paid_social>paid_search,paid_search,local_ooh,0,0.000000,-0.800000,0.717172,0.500000,-1069.031686,-206.393239,1161.780076,569.220864,0.025277,0.016438,0.013428,0.009211
randomized_weak,randomized,weak,0.500000,0.180000,18,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>display_video>paid_social>paid_search,paid_search,local_ooh,0,0.000000,-0.800000,0.717172,0.500000,-0.687991,-0.269109,1.654081,0.376088,0.025277,0.016438,0.013428,0.009211
randomized_weak,randomized,weak,0.500000,0.180000,19,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,paid_social>paid_search>display_video>local_ooh,paid_search,paid_social,0,1.000000,0.600000,0.916339,0.500000,1774.906204,2483.656579,-5461.447864,-272.113106,0.025747,0.016346,0.013301,0.009060
randomized_weak,randomized,weak,0.500000,0.180000,19,controlled_adstock,paid_search>paid_social>local_ooh>display_video,paid_social>paid_search>local_ooh>display_video,paid_search,paid_social,0,1.000000,0.800000,0.927276,0.250000,-75.871751,902.693283,-391.999461,-2203.530253,0.025747,0.016346,0.013301,0.009060
randomized_weak,randomized,weak,0.500000,0.180000,19,controlled_saturation,paid_search>paid_social>local_ooh>display_video,paid_search>paid_social>local_ooh>display_video,paid_search,paid_search,1,1.000000,1.000000,1.000000,0.750000,0.591890,0.293482,0.147042,-1.012243,0.025747,0.016346,0.013301,0.009060
randomized_weak,randomized,weak,0.500000,0.180000,20,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,local_ooh>display_video>paid_search>paid_social,paid_search,local_ooh,0,0.000000,-0.600000,0.750817,0.500000,-2490.129896,-2558.232959,6225.084673,2906.562364,0.024720,0.015728,0.013633,0.008955
randomized_weak,randomized,weak,0.500000,0.180000,20,controlled_adstock,paid_search>paid_social>local_ooh>display_video,local_ooh>display_video>paid_search>paid_social,paid_search,local_ooh,0,0.000000,-0.600000,0.750817,0.500000,-234.031981,-579.572090,747.750804,724.286424,0.024720,0.015728,0.013633,0.008955
randomized_weak,randomized,weak,0.500000,0.180000,20,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>display_video>paid_social>paid_search,paid_search,local_ooh,0,0.000000,-0.800000,0.726880,0.500000,-0.193688,-0.025489,0.933098,0.482889,0.024720,0.015728,0.013633,0.008955
randomized_weak,randomized,weak,0.500000,0.180000,21,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,paid_search>display_video>paid_social>local_ooh,paid_search,paid_search,1,0.500000,0.400000,0.934475,0.500000,5750.309727,-1317.194505,-9224.618018,5746.940047,0.026055,0.016387,0.013209,0.009190
randomized_weak,randomized,weak,0.500000,0.180000,21,controlled_adstock,paid_search>paid_social>local_ooh>display_video,paid_search>local_ooh>paid_social>display_video,paid_search,paid_search,1,0.500000,0.800000,0.975610,0.500000,1099.231445,-801.148317,155.265242,-1080.196082,0.026055,0.016387,0.013209,0.009190
randomized_weak,randomized,weak,0.500000,0.180000,21,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>paid_social>display_video,paid_search,local_ooh,0,0.500000,0.400000,0.877008,0.500000,0.555710,-0.360099,1.411917,-0.971114,0.026055,0.016387,0.013209,0.009190
randomized_weak,randomized,weak,0.500000,0.180000,22,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,display_video>local_ooh>paid_social>paid_search,paid_search,display_video,0,0.000000,-1.000000,0.686464,0.500000,-671.869522,-648.626131,1471.923433,2637.930724,0.024910,0.016074,0.013638,0.008957
randomized_weak,randomized,weak,0.500000,0.180000,22,controlled_adstock,paid_search>paid_social>local_ooh>display_video,display_video>local_ooh>paid_social>paid_search,paid_search,display_video,0,0.000000,-1.000000,0.686464,0.500000,-1191.305357,-585.513715,1360.261334,1410.924510,0.024910,0.016074,0.013638,0.008957
randomized_weak,randomized,weak,0.500000,0.180000,22,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>paid_social>display_video,paid_search,local_ooh,0,0.500000,0.400000,0.891630,0.500000,0.027171,-0.075012,2.388716,-0.363041,0.024910,0.016074,0.013638,0.008957
randomized_weak,randomized,weak,0.500000,0.180000,23,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>paid_social>display_video,paid_search,local_ooh,0,0.500000,0.400000,0.896301,0.500000,3669.940374,-7155.146440,10389.375414,-8769.788423,0.025388,0.015504,0.013869,0.008709
randomized_weak,randomized,weak,0.500000,0.180000,23,controlled_adstock,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>paid_social>display_video,paid_search,local_ooh,0,0.500000,0.400000,0.896301,0.500000,113.179262,-435.924230,285.872179,-820.131912,0.025388,0.015504,0.013869,0.008709
randomized_weak,randomized,weak,0.500000,0.180000,23,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>paid_social>display_video,paid_search,local_ooh,0,0.500000,0.400000,0.896301,0.250000,-0.050274,-0.364985,0.766137,-0.394599,0.025388,0.015504,0.013869,0.008709
randomized_weak,randomized,weak,0.500000,0.180000,24,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>paid_social>display_video,paid_search,local_ooh,0,0.500000,0.400000,0.894527,0.250000,-1035.928191,-1533.750261,5393.119697,-3873.900488,0.024628,0.015763,0.013613,0.008703
randomized_weak,randomized,weak,0.500000,0.180000,24,controlled_adstock,paid_search>paid_social>local_ooh>display_video,paid_social>local_ooh>paid_search>display_video,paid_search,paid_social,0,0.500000,0.400000,0.840735,0.500000,-140.194057,781.697497,74.704369,-399.430105,0.024628,0.015763,0.013613,0.008703
randomized_weak,randomized,weak,0.500000,0.180000,24,controlled_saturation,paid_search>paid_social>local_ooh>display_video,paid_social>local_ooh>display_video>paid_search,paid_search,paid_social,0,0.500000,-0.200000,0.798208,0.750000,-0.186028,0.799667,0.649533,0.138278,0.024628,0.015763,0.013613,0.008703
randomized_weak,randomized,weak,0.500000,0.180000,25,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,paid_search>paid_social>display_video>local_ooh,paid_search,paid_search,1,1.000000,0.800000,0.987961,0.250000,2868.680579,-1463.937796,-1731.364658,-1486.857240,0.025470,0.016101,0.013441,0.008820
randomized_weak,randomized,weak,0.500000,0.180000,25,controlled_adstock,paid_search>paid_social>local_ooh>display_video,display_video>paid_search>local_ooh>paid_social,paid_search,display_video,0,0.500000,-0.400000,0.793978,0.250000,-215.303675,-1708.524852,-550.698549,4589.093171,0.025470,0.016101,0.013441,0.008820
randomized_weak,randomized,weak,0.500000,0.180000,25,controlled_saturation,paid_search>paid_social>local_ooh>display_video,display_video>local_ooh>paid_search>paid_social,paid_search,display_video,0,0.000000,-0.800000,0.699951,0.500000,-0.097475,-0.856940,0.076773,1.619072,0.025470,0.016101,0.013441,0.008820
randomized_weak,randomized,weak,0.500000,0.180000,26,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>paid_social>display_video,paid_search,local_ooh,0,0.500000,0.400000,0.887813,0.250000,-2065.713142,-2522.988832,1412.009496,-3909.216702,0.024201,0.015320,0.012925,0.008557
randomized_weak,randomized,weak,0.500000,0.180000,26,controlled_adstock,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>paid_social>display_video,paid_search,local_ooh,0,0.500000,0.400000,0.887813,0.500000,107.505429,-982.888686,1394.863177,-1566.185674,0.024201,0.015320,0.012925,0.008557
randomized_weak,randomized,weak,0.500000,0.180000,26,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>paid_social>display_video,paid_search,local_ooh,0,0.500000,0.400000,0.887813,0.500000,0.097476,-0.020233,1.114913,-1.314035,0.024201,0.015320,0.012925,0.008557
randomized_weak,randomized,weak,0.500000,0.180000,27,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,display_video>paid_search>local_ooh>paid_social,paid_search,display_video,0,0.500000,-0.400000,0.801564,0.500000,768.503808,-5698.528597,-5011.161365,8403.851644,0.024701,0.015258,0.012761,0.008822
randomized_weak,randomized,weak,0.500000,0.180000,27,controlled_adstock,paid_search>paid_social>local_ooh>display_video,display_video>local_ooh>paid_search>paid_social,paid_search,display_video,0,0.000000,-0.800000,0.704697,0.500000,-304.222176,-462.950832,239.592867,936.016076,0.024701,0.015258,0.012761,0.008822
randomized_weak,randomized,weak,0.500000,0.180000,27,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>display_video>paid_search>paid_social,paid_search,local_ooh,0,0.000000,-0.600000,0.736652,0.500000,-0.265868,-0.516799,0.998116,0.443634,0.024701,0.015258,0.012761,0.008822
randomized_weak,randomized,weak,0.500000,0.180000,28,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,paid_search>paid_social>local_ooh>display_video,paid_search,paid_search,1,1.000000,1.000000,1.000000,0.500000,3952.051648,2204.301968,-196.816747,-13997.064338,0.025430,0.016325,0.013397,0.008426
randomized_weak,randomized,weak,0.500000,0.180000,28,controlled_adstock,paid_search>paid_social>local_ooh>display_video,display_video>paid_search>local_ooh>paid_social,paid_search,display_video,0,0.500000,-0.400000,0.784808,0.500000,178.476930,-650.170494,-91.376273,835.787166,0.025430,0.016325,0.013397,0.008426
randomized_weak,randomized,weak,0.500000,0.180000,28,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>display_video>paid_social,paid_search,local_ooh,0,0.500000,0.000000,0.862508,0.750000,0.308425,-1.019860,0.767319,0.126458,0.025430,0.016325,0.013397,0.008426
randomized_weak,randomized,weak,0.500000,0.180000,29,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,display_video>paid_search>local_ooh>paid_social,paid_search,display_video,0,0.500000,-0.400000,0.807334,0.750000,2988.716668,-9224.354316,2494.604673,12549.800969,0.025496,0.015745,0.013695,0.009362
randomized_weak,randomized,weak,0.500000,0.180000,29,controlled_adstock,paid_search>paid_social>local_ooh>display_video,paid_search>local_ooh>display_video>paid_social,paid_search,paid_search,1,0.500000,0.400000,0.967341,0.500000,853.994034,-635.821351,827.791342,-411.701893,0.025496,0.015745,0.013695,0.009362
randomized_weak,randomized,weak,0.500000,0.180000,29,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>paid_social>display_video,paid_search,local_ooh,0,0.500000,0.400000,0.891714,0.750000,0.496345,0.425141,0.852668,-0.703176,0.025496,0.015745,0.013695,0.009362
randomized_weak,randomized,weak,0.500000,0.180000,30,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,local_ooh>display_video>paid_search>paid_social,paid_search,local_ooh,0,0.000000,-0.600000,0.751426,0.250000,-3937.366091,-4265.047142,7830.748177,-1159.230271,0.024147,0.015232,0.013390,0.008615
randomized_weak,randomized,weak,0.500000,0.180000,30,controlled_adstock,paid_search>paid_social>local_ooh>display_video,local_ooh>display_video>paid_search>paid_social,paid_search,local_ooh,0,0.000000,-0.600000,0.751426,0.500000,-10.168785,-753.151996,2075.181127,365.441317,0.024147,0.015232,0.013390,0.008615
randomized_weak,randomized,weak,0.500000,0.180000,30,controlled_saturation,paid_search>paid_social>local_ooh>display_video,local_ooh>paid_search>display_video>paid_social,paid_search,local_ooh,0,0.500000,0.000000,0.878696,0.750000,0.144186,-0.696370,1.621723,0.055780,0.024147,0.015232,0.013390,0.008615
randomized_weak,randomized,weak,0.500000,0.180000,31,naive_raw_spend,paid_search>paid_social>local_ooh>display_video,paid_social>paid_search>display_video>local_ooh,paid_search,paid_social,0,1.000000,0.600000,0.918746,0.500000,1859.674817,4518.388663,-7654.555329,-332.067043,0.025378,0.016389,0.013276,0.008996
