route_id,origin_iata,destination_iata,origin_city,destination_city,origin_province,destination_province,month,year,month_num,quarter,season,covid_period,is_peak_travel_month,route_group,strategic_role,status_assumption,is_regional_origin,is_hub_destination,distance_km,route_segment,nearest_origin_hub_iata,nearest_origin_hub_distance_km,notes,origin_monthly_screened_passengers,destination_monthly_screened_passengers,nearest_origin_hub_monthly_screened_passengers,origin_annual_passengers,destination_annual_passengers,nearest_origin_hub_annual_passengers,observed_route_passengers,flight_frequency_proxy,route_active,simulated_marketing_spend
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2023-09-01,2023,9,3,fall,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,632015,1619985,,18034090,43830389,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2023-10-01,2023,10,4,fall,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,599954,1625369,,18034090,43830389,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2023-11-01,2023,11,4,fall,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,498933,1500101,,18034090,43830389,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2023-12-01,2023,12,4,winter,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,507243,1688826,,18034090,43830389,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2024-01-01,2024,1,1,winter,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,507019,1553662,,18438576,45825353,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2024-02-01,2024,2,1,winter,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,498253,1520561,,18438576,45825353,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2024-03-01,2024,3,1,spring,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,538349,1623943,,18438576,45825353,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2024-04-01,2024,4,2,spring,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,496301,1601981,,18438576,45825353,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2024-05-01,2024,5,2,spring,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,548552,1678902,,18438576,45825353,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2024-06-01,2024,6,2,summer,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,618898,1748712,,18438576,45825353,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2024-07-01,2024,7,3,summer,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,760297,1946906,,18438576,45825353,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2024-08-01,2024,8,3,summer,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,731746,2029328,,18438576,45825353,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2024-09-01,2024,9,3,fall,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,637796,1660664,,18438576,45825353,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2024-10-01,2024,10,4,fall,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,608207,1687902,,18438576,45825353,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2024-11-01,2024,11,4,fall,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,525484,1598683,,18438576,45825353,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2024-12-01,2024,12,4,winter,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,558278,1764257,,18438576,45825353,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2025-01-01,2025,1,1,winter,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,509976,1563965,,18803183,45998881,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2025-02-01,2025,2,1,winter,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,500845,1498511,,18803183,45998881,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2025-03-01,2025,3,1,spring,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,544408,1628079,,18803183,45998881,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2025-04-01,2025,4,2,spring,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,527958,1654314,,18803183,45998881,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2025-05-01,2025,5,2,spring,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,577784,1692575,,18803183,45998881,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2025-06-01,2025,6,2,summer,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,667731,1786891,,18803183,45998881,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2025-07-01,2025,7,3,summer,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,793534,1999708,,18803183,45998881,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2025-08-01,2025,8,3,summer,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,779735,1971419,,18803183,45998881,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2025-09-01,2025,9,3,fall,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,657889,1739840,,18803183,45998881,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2025-10-01,2025,10,4,fall,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,639566,1765512,,18803183,45998881,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2025-11-01,2025,11,4,fall,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,521837,1599404,,18803183,45998881,,,,
YXU_YYC,YXU,YYC,London,Calgary,ON,AB,2025-12-01,2025,12,4,winter,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,2619.6,long_haul,YYZ,142.8,London-Calgary route candidate.,,554224,1805347,,18803183,45998881,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2020-01-01,2020,1,1,winter,covid_shock,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,487454,800430,,5321886,7199495,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2020-02-01,2020,2,1,winter,covid_shock,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,470783,707380,,5321886,7199495,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2020-03-01,2020,3,1,spring,covid_shock,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,248446,404264,,5321886,7199495,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2020-04-01,2020,4,2,spring,covid_shock,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,15268,27814,,5321886,7199495,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2020-05-01,2020,5,2,spring,covid_shock,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,20141,35050,,5321886,7199495,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2020-06-01,2020,6,2,summer,covid_shock,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,43165,71558,,5321886,7199495,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2020-07-01,2020,7,3,summer,covid_shock,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,88190,115251,,5321886,7199495,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2020-08-01,2020,8,3,summer,covid_shock,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,116530,156207,,5321886,7199495,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2020-09-01,2020,9,3,fall,covid_shock,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,103455,136046,,5321886,7199495,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2020-10-01,2020,10,4,fall,covid_shock,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,102782,123240,,5321886,7199495,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2020-11-01,2020,11,4,fall,covid_shock,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,87023,104938,,5321886,7199495,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2020-12-01,2020,12,4,winter,covid_shock,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,93109,113106,,5321886,7199495,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2021-01-01,2021,1,1,winter,covid_restriction,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,82007,96468,,5897116,7000547,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2021-02-01,2021,2,1,winter,covid_restriction,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,54312,65596,,5897116,7000547,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2021-03-01,2021,3,1,spring,covid_restriction,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,64535,75618,,5897116,7000547,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2021-04-01,2021,4,2,spring,covid_restriction,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,58939,69623,,5897116,7000547,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2021-05-01,2021,5,2,spring,covid_restriction,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,59344,74788,,5897116,7000547,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2021-06-01,2021,6,2,summer,covid_restriction,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,100339,117418,,5897116,7000547,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2021-07-01,2021,7,3,summer,covid_restriction,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,236450,274932,,5897116,7000547,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2021-08-01,2021,8,3,summer,covid_restriction,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,349117,430983,,5897116,7000547,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2021-09-01,2021,9,3,fall,covid_restriction,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,290848,373334,,5897116,7000547,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2021-10-01,2021,10,4,fall,covid_restriction,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,284709,389939,,5897116,7000547,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2021-11-01,2021,11,4,fall,covid_restriction,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,273213,364077,,5897116,7000547,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2021-12-01,2021,12,4,winter,covid_restriction,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,321634,435297,,5897116,7000547,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2022-01-01,2022,1,1,winter,recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,230833,289704,,14055697,18613367,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2022-02-01,2022,2,1,winter,recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,253223,312014,,14055697,18613367,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2022-03-01,2022,3,1,spring,recovery,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,341437,467349,,14055697,18613367,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2022-04-01,2022,4,2,spring,recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,385183,531421,,14055697,18613367,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2022-05-01,2022,5,2,spring,recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,436488,613094,,14055697,18613367,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2022-06-01,2022,6,2,summer,recovery,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,494798,733101,,14055697,18613367,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2022-07-01,2022,7,3,summer,recovery,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,570152,832219,,14055697,18613367,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2022-08-01,2022,8,3,summer,recovery,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,546488,869941,,14055697,18613367,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2022-09-01,2022,9,3,fall,recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,505768,768861,,14055697,18613367,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2022-10-01,2022,10,4,fall,recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,496383,730765,,14055697,18613367,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2022-11-01,2022,11,4,fall,recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,448582,664665,,14055697,18613367,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2022-12-01,2022,12,4,winter,recovery,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,481960,738724,,14055697,18613367,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2023-01-01,2023,1,1,winter,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,461108,711257,,18034090,24371059,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2023-02-01,2023,2,1,winter,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,451037,681571,,18034090,24371059,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2023-03-01,2023,3,1,spring,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,520355,801583,,18034090,24371059,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2023-04-01,2023,4,2,spring,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,497740,767067,,18034090,24371059,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2023-05-01,2023,5,2,spring,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,540083,834448,,18034090,24371059,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2023-06-01,2023,6,2,summer,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,613136,911940,,18034090,24371059,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2023-07-01,2023,7,3,summer,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,741194,1022138,,18034090,24371059,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2023-08-01,2023,8,3,summer,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,726120,1073277,,18034090,24371059,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2023-09-01,2023,9,3,fall,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,632015,929134,,18034090,24371059,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2023-10-01,2023,10,4,fall,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,599954,859892,,18034090,24371059,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2023-11-01,2023,11,4,fall,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,498933,768621,,18034090,24371059,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2023-12-01,2023,12,4,winter,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,507243,807222,,18034090,24371059,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2024-01-01,2024,1,1,winter,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,507019,788286,,18438576,25341381,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2024-02-01,2024,2,1,winter,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,498253,763740,,18438576,25341381,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2024-03-01,2024,3,1,spring,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,538349,856075,,18438576,25341381,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2024-04-01,2024,4,2,spring,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,496301,808445,,18438576,25341381,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2024-05-01,2024,5,2,spring,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,548552,901203,,18438576,25341381,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2024-06-01,2024,6,2,summer,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,618898,941308,,18438576,25341381,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2024-07-01,2024,7,3,summer,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,760297,1062506,,18438576,25341381,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2024-08-01,2024,8,3,summer,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,731746,1124411,,18438576,25341381,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2024-09-01,2024,9,3,fall,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,637796,947835,,18438576,25341381,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2024-10-01,2024,10,4,fall,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,608207,878580,,18438576,25341381,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2024-11-01,2024,11,4,fall,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,525484,800653,,18438576,25341381,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2024-12-01,2024,12,4,winter,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,558278,912733,,18438576,25341381,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2025-01-01,2025,1,1,winter,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,509976,797343,,18803183,26013167,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2025-02-01,2025,2,1,winter,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,500845,775814,,18803183,26013167,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2025-03-01,2025,3,1,spring,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,544408,881364,,18803183,26013167,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2025-04-01,2025,4,2,spring,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,527958,822131,,18803183,26013167,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2025-05-01,2025,5,2,spring,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,577784,929591,,18803183,26013167,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2025-06-01,2025,6,2,summer,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,667731,996623,,18803183,26013167,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2025-07-01,2025,7,3,summer,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,793534,1120208,,18803183,26013167,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2025-08-01,2025,8,3,summer,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,779735,1155465,,18803183,26013167,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2025-09-01,2025,9,3,fall,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,657889,999722,,18803183,26013167,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2025-10-01,2025,10,4,fall,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,639566,936380,,18803183,26013167,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2025-11-01,2025,11,4,fall,post_recovery,0,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,521837,815875,,18803183,26013167,,,,
YXX_YYC,YXX,YYC,Abbotsford,Calgary,BC,AB,2025-12-01,2025,12,4,winter,post_recovery,1,regional_to_hub,western_access,to_validate,1,1,639.3,medium_haul,YVR,62.7,Abbotsford-Calgary regional route comparison.,,554224,894299,,18803183,26013167,,,,
YXX_YEG,YXX,YEG,Abbotsford,Edmonton,BC,AB,2020-01-01,2020,1,1,winter,covid_shock,0,regional_to_hub,western_access,to_validate,1,1,774.8,medium_haul,YVR,62.7,Abbotsford-Edmonton regional route comparison.,,273108,800430,,2461545,7199495,,,,
YXX_YEG,YXX,YEG,Abbotsford,Edmonton,BC,AB,2020-02-01,2020,2,1,winter,covid_shock,0,regional_to_hub,western_access,to_validate,1,1,774.8,medium_haul,YVR,62.7,Abbotsford-Edmonton regional route comparison.,,256229,707380,,2461545,7199495,,,,
